PLAYER_ID	GP	GS	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS
78311	93	9	992.0	194	428	0.453271	2	7	0.285714	72	115	0.626086	57	87	144	45	34	32	73	167	462
78312	85		876.0	132	399	0.330827				73	114	0.64035			272	24				122	337
78313	19		101.0	24	60	0.4				0	0	0.0	1	0	10	8	0	0		18	48
78314	179	5	1469.0	189	414	0.456521	1	11	0.090909	131	232	0.564655	79	130	209	84	47	13	105	226	510
203519	6	1	38.0	6	14	0.428571	1	5	0.2	1	1	1.0	0	3	3	3	0	0	1	6	14
2873	53	0	529.0	51	151	0.337748	31	102	0.303921	11	13	0.846153	12	40	52	26	25	2	19	52	144
1063	63	0	533.0	70	176	0.397727	23	73	0.315068	18	28	0.642857	13	47	60	28	24	8	25	49	181
78316	36	0	156.0	18	51	0.352941	2	17	0.117647	10	15	0.666666	6	16	22	22	4	1	17	20	48
2041	409	74	7086.0	890	1734	0.513264	0	0	0.0	561	930	0.603225	677	1250	1927	149	128	427	385	889	2341
78317	26	0	108.0	17	50	0.34	0	0	0.0	12	21	0.571428	14	17	31	10	4	1	13	24	46
202738	525	361	15181.0	3091	7096	0.435597	1011	2781	0.363538	2315	2654	0.872268	278	1009	1287	2599	464	56	1221	1109	9508
78318	979	971	35516.0	7194	15904	0.452339	398	1373	0.289876	4036	5316	0.759217	951	2527	3478	9061	1861	249	3682	2971	18822
1975	12	0	102.0	14	37	0.378378	1	6	0.166666	1	1	1.0	5	9	14	6	4	0	11	8	30
2839	33	2	267.0	22	39	0.564102	0	0	0.0	10	20	0.5	29	47	76	5	4	7	14	48	54
78320	161	67	3361.0	541	1148	0.471254	9	53	0.169811	264	346	0.763005	136	282	418	377	142	12	210	322	1355
78321	39		204.0	23	86	0.267441				9	20	0.45			43	17				19	55
1519	208	27	2252.0	223	444	0.502252	0	2	0.0	114	193	0.590673	199	233	432	60	69	50	107	384	560
1903	632	406	17305.0	2309	4966	0.464961	59	242	0.243801	1199	1715	0.699125	1447	2894	4341	975	527	276	1054	1581	5876
1629017	28	0	201.0	22	69	0.31884	10	35	0.285714	8	13	0.615384	4	16	20	8	7	5	4	22	62
703	1110	650	27162.0	3836	7894	0.485938	9	32	0.28125	1292	1701	0.759553	1922	5406	7328	1204	724	841	1241	3579	8973
202498	392	124	7226.0	740	1773	0.417371	161	420	0.383333	385	483	0.797101	291	717	1008	260	148	55	261	672	2026
202952	40	0	329.0	30	69	0.434782	1	11	0.090909	15	25	0.6	27	69	96	14	6	7	25	30	76
1629744	21	0	223.0	33	69	0.47826	23	50	0.46	5	7	0.714285	4	22	26	12	4	0	8	18	94
78322	28		136.0	28	65	0.430769				21	29	0.724137	15	21	36	3	4	2		21	77
1501	824	408	21339.0	3458	7922	0.436505	962	2609	0.368723	1576	2079	0.758056	807	2572	3379	1272	609	300	1217	2261	9454
200748	402	129	7932.0	1147	2620	0.437786	8	34	0.235294	791	1080	0.732407	550	1388	1938	347	328	525	527	989	3093
202717	24	0	119.0	24	61	0.393442	4	13	0.307692	5	7	0.714285	4	20	24	3	3	3	6	10	57
78323	204	29	2935.0	410	934	0.438972	0	17	0.0	258	327	0.78899	164	188	352	266	127	27	181	391	1078
1631	300	149	6697.0	1074	2128	0.504699	2	13	0.153846	416	617	0.67423	670	945	1615	514	158	272	529	817	2566
240	168	8	1715.0	278	679	0.409425	149	396	0.376262	55	85	0.647058	30	128	158	281	87	5	154	229	760
78325	44	2	520.0	43	137	0.313868	0	0	0.0	36	46	0.782608	41	79	120	34	12	7	31	92	122
78326	509	69	16305.0	4213	8365	0.503646	23	83		2815	3616	0.778484	737	1184	1921	1631	459	407	1129	1287	11264
101159	16	0	93.0	17	40	0.425	4	13	0.307692	7	8	0.875	7	12	19	3	3	1	3	8	45
78327	73		1983.0	306	691	0.442836				168	214	0.785046	50	131	181	225	66	6		203	780
203138	265	90	6424.0	742	1795	0.41337	363	941	0.385759	203	287	0.707317	199	630	829	292	166	68	213	541	2050
201574	588	412	14820.0	2112	4255	0.496357	6	42	0.142857	980	1492	0.656836	1264	2616	3880	635	283	414	747	1751	5210
78328	74		771.0	98	239	0.410041				66	111	0.594594			260	19				156	262
78329	14	0	58.0	6	14	0.428571	0	1	0.0	1	2	0.5	7	6	13	3	0	2	5	11	13
202691	615	578	20338.0	4512	9822	0.459376	1798	4290	0.419114	1173	1384	0.847543	273	1857	2130	1416	561	332	1053	1313	11995
78	985	516	21236.0	3136	6376	0.491844	4	26	0.153846	1530	2075	0.737349	2123	4566	6689	1139	741	972	1646	3143	7806
78331	935	454	27764.0	5191	10306	0.503687	1	12		2427	3707	0.654707	2229	4722	6951	2141	701	1073	2104	2692	12810
202814	5	3	95.0	7	24	0.291666	4	11	0.363636	0	0	0.0	0	5	5	7	2	1	5	8	18
78332	154	45	3105.0	568	1315	0.431939	17	81	0.209876	221	279	0.792114	204	329	533	224	141	79	160	360	1374
78333	19	0	91.0	14	37	0.378378	0	1	0.0	3	8	0.375	11	8	19	8	6	3	5	9	31
202684	610	426	17137.0	2296	4434	0.517816	3	18	0.166666	1131	1848	0.612012	2088	3227	5315	604	315	441	709	1424	5726
78335	466		10376.0	1939	4479	0.432909				1134	1569	0.722753			1463	1214				784	5012
201154	296	167	8275.0	1368	3029	0.451634	78	266	0.293233	713	954	0.747379	392	841	1233	353	185	152	424	771	3527
738	283	30	3386.0	320	720	0.444444	2	9	0.222222	202	362	0.558011	267	445	712	99	74	35	210	578	844
201977	483	135	11297.0	2124	5003	0.424545	735	2051	0.358361	767	924	0.830086	407	941	1348	676	405	61	491	739	5750
1628414	137	17	1469.0	117	282	0.414893	26	76	0.342105	84	122	0.688524	38	146	184	86	62	32	73	166	344
901	1257	989	39826.0	6872	12593	0.545699	3	64	0.046875	3852	5610	0.686631	3446	6924	10370	2730	840	501	2774	4146	17599
9	951	304	22437.0	3914	8075	0.484705	188	642	0.292834	1311	1608	0.815298	371	1338	1709	3613	1138	136	1296	2178	9327
600001	964		35881.0	5521	13105	0.421289				3395	5089	0.667125	744	1827	14464	2575	125	553		2624	14437
78340	14			32	113	0.283185				14	28	0.5				4				42	78
1629680	43	10	863.0	72	182	0.395604	44	117	0.376068	23	36	0.638888	22	45	67	53	64	35	39	100	211
78341	61			194	616	0.314935				164	205	0.8				101				191	552
78342	29		176.0	15	57	0.263157				4	10	0.4			22	27				18	34
78343	124	5	1256.0	184	435	0.422988	0	3	0.0	57	91	0.626373	116	198	314	42	20	90	73	252	425
78344	39			37	143	0.258741				17	33	0.515151				8				47	91
2224	547	404	14445.0	1759	4481	0.392546	397	1326	0.299396	737	1029	0.716229	345	1260	1605	3330	776	155	1375	1306	4652
47	840	534	23869.0	5338	10575	0.504775	0	21	0.0	2202	2897	0.760096	1617	3500	5117	1077	464	500	1407	2801	12878
1627861	2	0	25.0	1	4	0.25	0	0	0.0	0	0	0.0	2	1	3	1	0	0	1	2	2
78346	131			484	1567	0.30887				477	671	0.710879			455	386				427	1445
78348	261	2	2789.0	396	800	0.495	0	6	0.0	136	250	0.544	221	388	609	135	71	100	210	418	928
78347	312	120	5680.0	757	1647	0.459623	29	98	0.295918	487	680	0.716176	406	845	1251	285	116	109	347	741	2030
201229	704	101	13843.0	1442	3469	0.415681	844	2263	0.372956	642	834	0.769784	537	1833	2370	638	261	212	448	1149	4370
78349	80		681.0	153	280	0.546428				96	176	0.545454	85	94	179	34	36	27	1	97	402
78350	768		25714.0	5630	11240	0.500889	34	130		2089	2666	0.78357	1173	2783	6198	1573	374	175	332	1937	13383
78351	468	246	12608.0	2859	5718	0.5	138	403	0.342431	1602	2010	0.797014	235	774	1009	1965	369	105	1394	1341	7458
78352	112	9	1410.0	139	381	0.364829	31	91	0.340659	100	128	0.78125	22	76	98	235	48	1	114	159	409
78353	17			19	71	0.267605				6	9	0.666666				10				12	44
342	60	15	523.0	58	146	0.39726	15	44	0.340909	28	37	0.756756	32	41	73	32	14	2	26	70	159
78355	121			297	789	0.376425				282	408	0.691176				113				349	876
78356	23		124.0	23	64	0.359375	1	7	0.142857	8	10	0.8	12	22	34	12	4	5	16	20	55
78357	147			357	1451	0.246037				283	367	0.771117				106				436	997
78358	271		3223.0	515	1253	0.411013				161	278	0.579136			1122	257				551	1191
2351	82	13	1181.0	151	377	0.40053	44	139	0.316546	96	125	0.768	50	84	134	43	29	11	57	73	442
78359	203		6339.0	634	2012	0.315109				591	745	0.793288			608	661				654	1859
78360	82			226	814	0.277641				137	178	0.769662				137				141	589
1626253	25	0	353.0	30	79	0.379746	14	44	0.318181	13	17	0.764705	8	24	32	15	8	7	6	46	87
78361	51		409.0	56	138	0.405797				18	25	0.72	8	26	34	87	16	0		61	130
700	53	2	417.0	39	91	0.428571	0	1	0.0	20	36	0.555555	25	44	69	7	6	12	19	69	98
78363	128			425	1449	0.293305				348	465	0.748387				313				487	1198
78364	60	0	543.0	109	248	0.439516	9	25	0.36	30	40	0.75	31	36	67	32	20	7	34	86	257
1626157	355	355	12198.0	3042	5700	0.533684	499	1263	0.395091	1464	1759	0.832291	1111	3064	4175	975	274	520	892	1172	8047
78365	154	0	2025.0	309	751	0.411451	6	35		121	172	0.703488	46	111	157	217	90	10	122	201	745
78366	379		6863.0	1417	3188	0.444479				519	690	0.752173	251	577	1466	375	117	71		1034	3353
78367	279		4895.0	846	2014	0.420059				374	516	0.724806			1248	283				855	2066
1714	438	73	6243.0	841	1774	0.474069	4	24	0.166666	399	691	0.577424	671	969	1640	312	280	306	400	1079	2085
718	506	130	9870.0	1792	3580	0.500558	4	50	0.08	778	1210	0.642975	842	1434	2276	504	223	174	599	1096	4366
1629018	52	3	721.0	95	244	0.389344	53	143	0.370629	16	21	0.761904	15	50	65	37	20	9	15	47	259
2244	31	0	269.0	34	101	0.336633	6	13	0.461538	14	20	0.7	17	26	43	22	19	4	25	20	88
78651	559		12296.0	1920	4256	0.451127				1278	1843	0.693434			3546	806				1754	5118
1629019	84	4	1705.0	269	603	0.446102	67	178	0.376404	210	262	0.801526	35	188	223	143	30	18	136	141	815
78368	59			116	422	0.274881				104	143	0.727272				97				112	336
78369	707	575	20959.0	4434	9380	0.472707	168	465	0.36129	3106	3660	0.848633	937	1766	2703	2090	678	137	1697	1634	12142
2456	22	0	103.0	5	24	0.208333	0	0	0.0	5	12	0.416666	6	9	15	1	1	7	10	16	15
2054	315	168	5007.0	580	1184	0.489864	0	1	0.0	337	513	0.65692	436	802	1238	101	73	223	268	689	1497
78370	113		1216.0	126	354	0.355932				25	43	0.581395	85	102	208	69	42	45		174	277
78371	157		2977.0	337	1070	0.314953				236	329	0.717325			751	165				451	910
2401	172	16	1945.0	190	626	0.303514	43	183	0.234972	84	115	0.730434	109	198	307	114	46	50	126	227	507
78372	257		5348.0	996	2198	0.453139				439	625	0.7024			1283	230				567	2431
201169	51	1	426.0	77	182	0.423076	10	34	0.294117	47	60	0.783333	29	20	49	16	5	2	19	22	211
141	62	13	982.0	96	210	0.457142	0	1	0.0	51	83	0.614457	44	126	170	68	46	11	56	129	243
78374	99		1301.0	157	450	0.348888				93	122	0.762295			349	52				242	407
200782	631	455	18447.0	1691	3998	0.422961	652	1806	0.361018	629	840	0.748809	993	2679	3672	904	770	190	640	1561	4663
1629730	12	0	74.0	8	19	0.421052	0	6	0.0	3	5	0.6	2	9	11	2	1	0	3	7	19
78375	756	207	15671.0	2594	5632	0.460582	575	1410	0.407801	473	627	0.754385	512	1008	1520	1532	679	88	593	1594	6236
101142	473	105	8019.0	856	1607	0.532669	0	7	0.0	497	782	0.635549	520	1237	1757	618	181	593	358	1116	2209
1726	17	0	90.0	14	38	0.368421	0	6	0.0	5	8	0.625	13	20	33	5	3	1	8	14	33
2045	997	571	26707.0	3851	9034	0.426278	1246	3246	0.383857	2074	2645	0.78412	647	3324	3971	2832	750	299	1578	2403	11022
78377	170	4	2523.0	307	727	0.422283	14	59	0.237288	139	182	0.763736	62	201	263	535	137	3	212	205	767
78385	294		4060.0	603	1481	0.407157				391	537	0.728119			1039	167				605	1597
78378	505	97	9006.0	1049	2429	0.431864	7	46	0.152173	292	409	0.713936	556	819	1375	914	442	28	455	910	2397
202323	705	295	18939.0	2748	6331	0.434054	270	917	0.294438	1058	1353	0.781966	388	2890	3278	2462	532	184	1267	1380	6824
78379	66	1	464.0	81	179	0.452513	2	8	0.25	60	100	0.6	39	39	78	29	25	8	38	60	224
78380	65		922.0	111	308	0.360389				60	76	0.789473			154	77				76	282
78382	42		567.0	84	221	0.38009				32	42	0.761904			85	44				51	200
78381	612	235	11244.0	1543	3304	0.467009	73	212	0.344339	538	700	0.768571	621	1415	2036	635	215	85	687	1758	3697
1819	42	0	345.0	43	98	0.438775	0	0	0.0	31	59	0.525423	38	40	78	12	6	4	32	40	117
1626167	320	287	9030.0	1564	3194	0.489668	234	652	0.358895	724	942	0.768577	449	1660	2109	395	227	652	418	905	4086
1943	3	0	41.0	1	6	0.166666	0	0	0.0	2	6	0.333333	1	2	3	5	0	0	3	4	4
78386	361	127	6871.0	1297	2513	0.516116	1	9	0.111111	476	613	0.776508	575	1080	1655	183	155	348	431	853	3071
78387	280		6921.0	891	1614	0.552044	4	7		880	1069	0.823199	202	409	611	940	396	24	416	748	2666
78388	823		26147.0	6237	13873	0.449578				3366	4325	0.778265			5424	1861				2782	15840
189	55	8	809.0	72	189	0.380952	16	51	0.313725	35	50	0.7	13	49	62	174	36	2	97	58	195
202719	104	23	1034.0	157	349	0.449856	0	1	0.0	59	106	0.556603	98	171	269	25	23	42	68	164	373
78390	871	255	21742.0	3831	7915	0.484017	10	82		1196	1702	0.702702	1609	3066	4675	1039	801	1342	1140	1937	8868
78391	348		7811.0	1213	3131	0.387416				665	990	0.671717			2567	315				987	3091
202775	4	0	52.0	5	18	0.277777	1	5	0.2	3	3	1.0	2	8	10	1	1	1	1	1	14
202327	384	56	5694.0	519	1145	0.453275	0	4	0.0	315	439	0.717539	456	644	1100	260	177	429	222	714	1353
2137	316	80	5711.0	614	1471	0.417403	218	612	0.356209	189	268	0.705223	219	707	926	308	208	54	221	528	1635
2757	831	272	18184.0	2740	5922	0.462681	465	1334	0.348575	1007	1209	0.832919	308	1404	1712	2858	576	71	1179	1275	6952
101146	85	0	987.0	137	354	0.387005	14	74	0.189189	53	71	0.746478	27	51	78	165	31	2	66	83	341
1627755	133	58	2782.0	398	988	0.402834	63	225	0.28	139	172	0.808139	44	179	223	537	118	12	204	193	998
78392	984		35832.0	4369	8586	0.508851	3	6		1883	2976	0.632728	2085	4974	13769	3822	628	367	579	2762	10624
78393	23		268.0	33	94	0.351063				20	22	0.90909			31	26				42	86
78394	120	1	1518.0	267	589	0.45331	14	59	0.237288	101	127	0.795275	39	106	145	257	81	9	121	210	649
1627784	9	0	115.0	16	38	0.421052	3	9	0.333333	5	7	0.714285	8	14	22	9	2	4	3	8	40
202386	60	8	807.0	96	243	0.395061	3	9	0.333333	44	75	0.586666	49	79	128	130	30	11	44	60	239
202685	536	508	13514.0	2624	4669	0.562004	72	197	0.365482	1299	1661	0.782059	1393	3253	4646	484	205	562	823	1500	6619
78395	620	345	14395.0	1993	4560	0.437061	41	157	0.261146	1373	1744	0.78727	351	967	1318	3080	910	58	1240	1358	5400
1627756	164	37	3437.0	469	1173	0.399829	252	679	0.371134	57	74	0.77027	63	538	601	341	115	23	168	311	1247
78396	24		123.0	37	98	0.377551	1	2	0.5	9	19	0.473684	10	20	30	7	7	4	16	23	84
78397	100		796.0	142	375	0.378666				75	104	0.721153			66	84				100	359
78398	921		31771.0	5413	11661	0.464196				4253	5385	0.789786	188	476	3807	3060	264	44		2575	15079
78399	929		28682.0	5505	12763	0.431324				3222	4226	0.762423	247	794	3942	2085	230	16		2922	14232
78401	175			242	794	0.304785				342	511	0.669275				256				350	826
78400	434	0	10155.0	932	2123	0.439001	9	30		723	888	0.814189	500	1278	1778	815	363	329	506	1225	2596
89	880	670	28982.0	4636	11458	0.404608	1528	4278	0.357176	1858	2341	0.793677	375	2170	2545	5777	726	92	1850	1380	12658
1496	575	463	18153.0	3396	7659	0.443399	597	1655	0.360725	1817	2177	0.834634	1122	2787	3909	900	472	295	1262	1736	9206
78406	746		26171.0	3313	8003	0.413969				2144	2749	0.779919	540	1269	3596	5217	767	71	249	2661	8770
1627832	217	68	5009.0	756	1842	0.410423	340	861	0.394889	324	389	0.832904	68	481	549	863	218	55	261	370	2176
78402	174		118.0	546	1735	0.314697				345	502	0.68725			103	399				664	1437
78403	15	0	31.0	3	14	0.214285	0	5	0.0	3	4	0.75	1	5	6	1	0	0	0	4	9
1629020	25	0	103.0	13	25	0.52	0	1	0.0	6	10	0.6	9	19	28	4	8	2	13	12	32
78405	224		3600.0	818	1942	0.421215				499	674	0.740356			853	548				753	2135
78404	810	566	24521.0	6139	11699	0.524745	218	592	0.368243	3484	3997	0.871653	893	1892	2785	1668	468	243	1310	1560	15980
78407	68	14	842.0	88	230	0.382608	0	2	0.0	46	82	0.560975	88	152	240	59	21	28	68	128	222
2128	22	0	410.0	46	110	0.418181	0	6	0.0	30	50	0.6	15	22	37	66	23	3	37	44	122
2237	1	0	6.0	2	3	0.666666	0	0	0.0	1	1	1.0	0	1	1	0	0	0	1	3	5
2760	627	209	15051.0	1804	3534	0.510469	1	42	0.023809	952	1509	0.630881	1504	3007	4511	734	537	405	592	1630	4561
202363	37	0	398.0	39	67	0.582089	0	0	0.0	29	56	0.517857	21	51	72	16	11	31	16	72	107
202349	401	157	9519.0	1378	3297	0.417955	412	1180	0.349152	423	518	0.816602	125	896	1021	1935	236	34	753	767	3591
78409	326		7049.0	1144	2757	0.414943				633	869	0.728423			733	753				712	2921
710	118	8	1155.0	137	324	0.422839	0	2	0.0	67	105	0.638095	134	227	361	36	31	48	98	216	341
1521	776	123	12672.0	1300	3028	0.429326	95	270	0.351851	768	986	0.778904	148	880	1028	1919	403	15	792	1267	3463
1626173	139	8	1671.0	161	478	0.33682	83	265	0.313207	18	26	0.692307	18	140	158	75	53	29	48	120	423
78411	17			15	78	0.192307				15	28	0.535714				10				18	45
919	689	354	16989.0	3061	6074	0.503951	21	86	0.244186	841	1172	0.717576	1482	3399	4881	652	510	228	822	1624	6984
78413	21		216.0	42	93	0.451612				20	32	0.625	11	7	18	17	12	0		22	104
78414	282	27	3220.0	432	856	0.504672	1	4	0.25	135	196	0.688775	272	369	641	152	128	67	166	622	1000
202686	162	25	2455.0	263	505	0.520792	0	2	0.0	64	157	0.407643	225	337	562	96	107	84	123	384	590
78415	13	0	89.0	19	40	0.475	3	3	1.0	4	6	0.666666	4	4	8	6	2	0	2	12	45
78416	1	0	9.0	1	2	0.5	0	0	0.0	0	0	0.0	0	0	0	2	0	0	1	3	2
101111	656	163	13577.0	2652	6097	0.434968	716	2101	0.34079	788	1021	0.771792	795	2224	3019	549	329	349	650	1453	6808
1629216	1	0	1.0	0	1	0.0	0	1	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0
78418	576	225	15556.0	3490	7367	0.473734	4	27	0.148148	1745	2226	0.783917	979	2188	3167	1124	413	171	1099	1621	8729
78417	396	168	7527.0	1163	2591	0.448861	16	88	0.181818	764	885	0.863276	158	661	819	1543	268	60	655	598	3106
200790	26	0	172.0	16	35	0.457142	8	19	0.421052	10	18	0.555555	3	16	19	7	3	2	9	14	50
1844	13	0	67.0	6	24	0.25	3	13	0.230769	2	3	0.666666	0	1	1	1	3	0	6	6	17
78419	1	0	4.0	1	3	0.333333	0	0	0.0	0	0	0.0	2	0	2	0	0	0	0	0	2
78420	54			163	527	0.309297				71	129	0.550387				112				169	397
78421	149	31	2453.0	388	853	0.454865	48	144	0.333333	195	318	0.613207	155	229	384	333	102	52	154	344	1019
78422	59			120	336	0.357142				73	115	0.634782				143				127	313
203943	328	171	5642.0	635	1384	0.458815	91	296	0.307432	286	413	0.692493	467	1266	1733	254	137	136	263	604	1647
2063	450	93	6440.0	673	1381	0.487328	1	3	0.333333	467	654	0.714067	562	977	1539	237	148	166	340	1166	1814
78423	510	246	10624.0	1056	2131	0.495541	2	19	0.105263	499	875	0.570285	763	1235	1998	594	333	271	519	1368	2613
2582	1	0	3.0	0	1	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	1	0
1037	170	73	2051.0	197	413	0.476997	0	0	0.0	79	132	0.598484	155	361	516	59	22	179	132	318	473
78425	11		93.0	10	27	0.37037	0	1	0.0	14	19	0.736842	7	18	25	9	5	5	9	26	34
2761	87	20	1111.0	108	265	0.407547	0	3	0.0	69	119	0.579831	97	164	261	51	37	30	85	183	285
202696	575	514	17345.0	3984	8003	0.497813	243	722	0.336565	933	1250	0.7464	1563	4298	5861	1447	496	542	995	1462	9144
2756	581	58	8907.0	1075	2757	0.389916	533	1451	0.367332	411	479	0.858037	205	888	1093	748	336	34	328	880	3094
1629731	9	0	50.0	7	10	0.7	2	3	0.666666	0	1	0.0	2	13	15	1	2	3	3	7	16
2548	1054	909	35778.0	8454	17617	0.479877	549	1874	0.292956	5708	7463	0.764839	1258	3675	4933	5701	1620	885	3326	2328	23165
78426	12	0	126.0	3	20	0.15	0	2	0.0	2	4	0.5	3	12	15	36	7	1	13	13	8
101144	200	14	2474.0	390	928	0.420258	102	314	0.32484	172	229	0.751091	38	196	234	146	73	19	128	155	1054
78427	63			57	203	0.280788				29	47	0.617021				90				175	143
2402	103	28	2202.0	354	967	0.36608	92	287	0.320557	164	213	0.769953	29	113	142	195	69	14	136	212	964
78428	11			19	54	0.351851				31	35	0.885714				18				22	69
78429	53	5	496.0	86	204	0.421568	8	27	0.296296	35	40	0.875	4	31	35	76	8	7	34	56	215
1629021	65	9	888.0	168	336	0.5	44	133	0.330827	79	96	0.822916	51	163	214	52	26	26	83	140	459
203079	412	211	11670.0	2075	5037	0.411951	568	1630	0.348466	704	1018	0.691552	164	931	1095	1146	387	109	748	797	5422
78430	249	39	2547.0	270	589	0.458404	0	5	0.0	66	118	0.559322	183	357	540	121	56	185	153	410	606
78431	81		633.0	68	192	0.354166	0	0		51	72	0.708333	25	55	80	73	20	2	81	83	187
78432	568		13832.0	2928	6386	0.458502				1301	1717	0.757716	429	1163	4392	1214	140	105		1788	7157
78433	40		438.0	72	156	0.461538				36	47	0.765957	23	52	75	32	20	7		59	180
952	893	707	31531.0	6085	14710	0.413664	1386	4264	0.325046	2091	3303	0.63306	1894	4997	6891	3170	1085	469	2504	2516	15647
78434	228		699.0	673	1772	0.379796				257	406	0.633004			549	328				320	1603
78435	1032		33433.0	6876	14628	0.470057				5079	6384	0.795582	245	593	7314	2126	117	10		2727	18831
78437	720	356	18601.0	2469	5682	0.43453	6	102	0.058823	1445	2027	0.712876	1057	2077	3134	3276	1090	225	1461	1827	6389
78436	658	64	15036.0	1538	3537	0.434831	10	44		1113	1460	0.762328	459	1227	1686	3111	992	83	792	1414	4199
201611	181	35	3016.0	386	865	0.446242	190	515	0.368932	117	154	0.75974	55	346	401	153	93	27	142	375	1079
78438	65		1331.0	149	439	0.339407				140	193	0.725388			466	69				194	438
78439	698		23590.0	4624	10039	0.460603				2407	2903	0.829142	139	481	1860	2429	253	36		1735	11655
202689	647	602	21953.0	4475	10671	0.41936	1427	3960	0.360353	2558	3056	0.837041	379	2104	2483	3520	843	258	1408	978	12935
78440	448	160	9050.0	1240	2556	0.485133	7	34	0.205882	641	856	0.748831	742	1051	1793	299	235	299	351	1184	3128
78441	40		384.0	57	161	0.354037				64	96	0.666666	21	31	52	54	14	5	62	39	178
955	445	143	7614.0	936	2026	0.461994	1	9	0.111111	503	798	0.630325	627	1462	2089	252	134	316	403	895	2376
78442	565	147	10168.0	1720	3685	0.466757	3	15		525	817	0.642594	638	1121	1759	844	216	111	598	1109	3968
1629022	58	1	653.0	106	249	0.425702	27	68	0.397058	39	53	0.735849	12	85	97	38	25	9	26	56	278
202322	573	561	20544.0	3942	9107	0.432853	539	1663	0.324113	2456	3144	0.78117	330	2153	2483	5282	976	396	2191	1289	10879
1112	1088	912	32084.0	2569	5421	0.473897	7	51	0.137254	1109	2679	0.41396	3444	7038	10482	1437	1369	2137	1061	2078	6254
2222	832	611	24734.0	3516	7492	0.4693	407	1303	0.312356	2494	3517	0.709127	1145	3693	4838	1725	1200	681	1486	1829	9933
961	381	45	6143.0	1152	2496	0.461538	15	50	0.3	582	786	0.740458	328	733	1061	281	134	216	470	706	2901
78443	61			225	809	0.278121				106	196	0.540816				58				167	556
739	1109	956	36250.0	6320	13529	0.467144	1086	3228	0.336431	2280	3162	0.721062	1578	5826	7404	1994	1090	1460	1693	3259	16006
1627820	106	19	1639.0	216	508	0.425196	15	74	0.202702	102	152	0.671052	44	184	228	126	55	21	92	185	549
78444	11		29.0	2	9	0.222222				3	7	0.428571			10	1				8	7
78445	9	0	91.0	16	40	0.4	0	2	0.0	10	18	0.555555	9	4	13	3	4	1	11	13	42
78446	10		72.0	5	27	0.185185				10	17	0.588235			15	8				9	20
101190	2	0	3.0	1	1	1.0	0	0	0.0	0	2	0.0	0	0	0	0	0	0	1	0	2
777	335	67	4603.0	572	1296	0.441358	187	518	0.361003	216	267	0.808988	81	322	403	569	129	30	291	439	1547
78447	370		7258.0	968	2671	0.362411				902	1274	0.708006			1168	974				1069	2838
78448	4		30.0	1	6	0.166666				0	0	0.0			1	2				6	2
78450	468	117	13250.0	2552	4900	0.520816	0	4		1111	1683	0.66013	1103	3820	4923	1590	380	1034	865	1298	6215
78449	341		5387.0	599	1319	0.454131	1	4		243	342	0.710526	121	249	370	1243	264	28	422	362	1442
2575	564	138	9685.0	1050	2449	0.428746	182	558	0.326164	367	513	0.715399	481	1107	1588	1317	313	102	597	810	2649
1628476	39	1	369.0	25	61	0.409836	16	38	0.421052	13	15	0.866666	4	27	31	38	11	3	6	26	79
202954	84	0	1233.0	153	346	0.442196	40	109	0.366972	106	118	0.898305	16	120	136	183	44	13	71	120	452
78453	568		12128.0	2268	5768	0.393203				2388	2976	0.802419			1979	1830				1275	6924
78454	5		70.0	4	21	0.190476				2	2	1.0	2	6	8	16	0	0		16	10
369	630	285	14087.0	1400	3428	0.408401	639	1754	0.36431	508	659	0.770864	242	1406	1648	2539	776	128	1038	1276	3947
78455	169		2049.0	202	567	0.356261				138	216	0.638888			294	237				364	542
78456	27		171.0	34	90	0.377777				15	17	0.882352	10	23	33	6	6	5		30	83
203810	9	0	116.0	18	42	0.428571	7	21	0.333333	5	6	0.833333	0	9	9	10	8	0	5	11	48
78457	63		429.0	55	194	0.283505				33	51	0.647058			146	13				63	143
78458	288		4656.0	600	1454	0.412654				567	783	0.724137			1524	204				791	1767
78459	157		2460.0	496	1209	0.410256				192	330	0.581818			452	311				298	1184
78460	445		10508.0	1190	2630	0.452471				480	714	0.672268	588	1412	3353	494	132	144		1225	2860
1627866	3	0	27.0	7	12	0.583333	0	0	0.0	3	5	0.6	4	5	9	0	0	0	1	2	17
78461	303		4931.0	754	1754	0.429874				306	370	0.827027	42	86	687	564	27	6		606	1814
203933	310	214	8810.0	1916	3827	0.500653	212	607	0.349258	597	769	0.776332	425	834	1259	361	303	156	311	718	4641
202378	19	0	134.0	13	35	0.371428	5	15	0.333333	6	8	0.75	1	11	12	27	6	0	8	16	37
78462	169	26	2379.0	262	592	0.442567	5	24	0.208333	148	198	0.747474	40	178	218	437	80	19	214	304	677
101124	526	108	10624.0	1776	3627	0.48966	21	110	0.190909	1374	1892	0.726215	692	1425	2117	400	218	154	624	969	4947
78463	72	2	645.0	93	226	0.411504	0	1	0.0	36	82	0.439024	64	112	176	22	11	16	56	80	222
1627395	18	3	254.0	16	48	0.333333	5	24	0.208333	3	4	0.75	8	33	41	14	13	2	7	16	40
